,Date,State,Confirmed,Deceased,Recovered,State_Name
1593,14-May-20,TR,1,0,27,Tripura
1594,14-May-20,TT,3991,97,1594,Total
1595,14-May-20,UN,0,0,0,State Unassigned
1596,14-May-20,UP,144,2,107,Uttar Pradesh
1597,14-May-20,UT,6,0,4,Uttarakhand
1598,14-May-20,WB,87,8,66,West Bengal
1599,15-Apr-20,AN,0,0,0,Andaman and Nicobar Islands
1600,15-Apr-20,AP,41,3,4,Andhra Pradesh
1601,15-Apr-20,AR,0,0,1,Arunachal Pradesh
1602,15-Apr-20,AS,0,0,2,Assam
1603,15-Apr-20,BR,6,0,0,Bihar
1604,15-Apr-20,CH,0,0,2,Chandigarh
1605,15-Apr-20,CT,0,0,4,Chhattisgarh
1606,15-Apr-20,DD,0,0,0,Daman and Diu
1607,15-Apr-20,DL,17,2,10,Delhi
1608,15-Apr-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1609,15-Apr-20,GA,0,0,1,Goa
1610,15-Apr-20,GJ,116,5,5,Gujarat
1611,15-Apr-20,HP,2,0,0,Himachal Pradesh
1612,15-Apr-20,HR,6,0,2,Haryana
1613,15-Apr-20,JH,1,0,0,Jharkhand
1614,15-Apr-20,JK,22,0,6,Jammu and Kashmir
1615,15-Apr-20,KA,19,2,9,Karnataka
1616,15-Apr-20,KL,1,0,7,Kerala
1617,15-Apr-20,LA,1,0,0,Ladakh
1618,15-Apr-20,LD,0,0,0,Lakshadweep
1619,15-Apr-20,MH,236,9,36,Maharashtra
1620,15-Apr-20,ML,6,1,0,Meghalaya
1621,15-Apr-20,MN,0,0,0,Manipur
1622,15-Apr-20,MP,197,0,0,Madhya Pradesh
1623,15-Apr-20,MZ,0,0,0,Mizoram
1624,15-Apr-20,NL,0,0,0,Nagaland
1625,15-Apr-20,OR,0,0,1,Odisha
1626,15-Apr-20,PB,2,0,0,Punjab
1627,15-Apr-20,PY,0,0,0,Puducherry
1628,15-Apr-20,RJ,71,0,0,Rajasthan
1629,15-Apr-20,SK,0,0,0,Sikkim
1630,15-Apr-20,TG,6,0,8,Telangana
1631,15-Apr-20,TN,38,2,37,Tamil Nadu
1632,15-Apr-20,TR,0,0,1,Tripura
1633,15-Apr-20,TT,886,27,144,Total
1634,15-Apr-20,UN,0,0,0,State Unassigned
1635,15-Apr-20,UP,75,3,7,Uttar Pradesh
1636,15-Apr-20,UT,0,0,0,Uttarakhand
1637,15-Apr-20,WB,23,0,1,West Bengal
1638,15-Mar-20,AN,0,0,0,Andaman and Nicobar Islands
1639,15-Mar-20,AP,0,0,0,Andhra Pradesh
1640,15-Mar-20,AR,0,0,0,Arunachal Pradesh
1641,15-Mar-20,AS,0,0,0,Assam
1642,15-Mar-20,BR,0,0,0,Bihar
1643,15-Mar-20,CH,0,0,0,Chandigarh
1644,15-Mar-20,CT,0,0,0,Chhattisgarh
1645,15-Mar-20,DD,0,0,0,Daman and Diu
1646,15-Mar-20,DL,0,0,1,Delhi
1647,15-Mar-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1648,15-Mar-20,GA,0,0,0,Goa
1649,15-Mar-20,GJ,0,0,0,Gujarat
1650,15-Mar-20,HP,0,0,0,Himachal Pradesh
1651,15-Mar-20,HR,0,0,0,Haryana
1652,15-Mar-20,JH,0,0,0,Jharkhand
1653,15-Mar-20,JK,0,0,0,Jammu and Kashmir
1654,15-Mar-20,KA,0,0,0,Karnataka
1655,15-Mar-20,KL,5,0,0,Kerala
1656,15-Mar-20,LA,0,0,0,Ladakh
1657,15-Mar-20,LD,0,0,0,Lakshadweep
1658,15-Mar-20,MH,18,0,0,Maharashtra
1659,15-Mar-20,ML,0,0,0,Meghalaya
1660,15-Mar-20,MN,0,0,0,Manipur
1661,15-Mar-20,MP,0,0,0,Madhya Pradesh
1662,15-Mar-20,MZ,0,0,0,Mizoram
1663,15-Mar-20,NL,0,0,0,Nagaland
1664,15-Mar-20,OR,0,0,0,Odisha
1665,15-Mar-20,PB,0,0,0,Punjab
1666,15-Mar-20,PY,0,0,0,Puducherry
1667,15-Mar-20,RJ,1,0,2,Rajasthan
1668,15-Mar-20,SK,0,0,0,Sikkim
1669,15-Mar-20,TG,2,0,1,Telangana
1670,15-Mar-20,TN,0,0,0,Tamil Nadu
1671,15-Mar-20,TR,0,0,0,Tripura
1672,15-Mar-20,TT,27,0,4,Total
1673,15-Mar-20,UN,0,0,0,State Unassigned
1674,15-Mar-20,UP,1,0,0,Uttar Pradesh
1675,15-Mar-20,UT,0,0,0,Uttarakhand
1676,15-Mar-20,WB,0,0,0,West Bengal
1677,15-May-20,AN,0,0,0,Andaman and Nicobar Islands
1678,15-May-20,AP,102,0,60,Andhra Pradesh
1679,15-May-20,AR,0,0,0,Arunachal Pradesh
1680,15-May-20,AS,3,0,1,Assam
1681,15-May-20,BR,34,0,28,Bihar
1682,15-May-20,CH,0,0,3,Chandigarh
1683,15-May-20,CT,6,0,0,Chhattisgarh
1684,15-May-20,DD,0,0,0,Daman and Diu
1685,15-May-20,DL,425,8,473,Delhi
1686,15-May-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1687,15-May-20,GA,0,0,0,Goa
1688,15-May-20,GJ,340,20,282,Gujarat
1689,15-May-20,HP,2,0,0,Himachal Pradesh
1690,15-May-20,HR,36,2,25,Haryana
1691,15-May-20,JH,8,0,10,Jharkhand
1692,15-May-20,JK,30,0,28,Jammu and Kashmir
1693,15-May-20,KA,69,1,20,Karnataka
1694,15-May-20,KL,16,0,0,Kerala
1695,15-May-20,LA,0,0,2,Ladakh
1696,15-May-20,LD,0,0,0,Lakshadweep
1697,15-May-20,MH,1576,49,475,Maharashtra
1698,15-May-20,ML,0,0,0,Meghalaya
1699,15-May-20,MN,0,0,0,Manipur
1700,15-May-20,MP,169,2,112,Madhya Pradesh
1701,15-May-20,MZ,0,0,0,Mizoram
1702,15-May-20,NL,0,0,0,Nagaland
1703,15-May-20,OR,65,0,8,Odisha
1704,15-May-20,PB,-3,0,82,Punjab
1705,15-May-20,PY,0,0,0,Puducherry
1706,15-May-20,RJ,213,0,91,Rajasthan
1707,15-May-20,SK,0,0,0,Sikkim
1708,15-May-20,TG,40,0,7,Telangana
1709,15-May-20,TN,434,5,359,Tamil Nadu
1710,15-May-20,TR,0,0,13,Tripura
1711,15-May-20,TT,3808,104,2234,Total
1712,15-May-20,UN,0,0,0,State Unassigned
1713,15-May-20,UP,155,7,93,Uttar Pradesh
1714,15-May-20,UT,4,0,1,Uttarakhand
1715,15-May-20,WB,84,10,61,West Bengal
1716,16-Apr-20,AN,0,0,1,Andaman and Nicobar Islands
1717,16-Apr-20,AP,9,0,0,Andhra Pradesh
1718,16-Apr-20,AR,0,0,0,Arunachal Pradesh
1719,16-Apr-20,AS,2,0,3,Assam
1720,16-Apr-20,BR,11,0,8,Bihar
1721,16-Apr-20,CH,0,0,0,Chandigarh
1722,16-Apr-20,CT,3,0,6,Chhattisgarh
1723,16-Apr-20,DD,0,0,0,Daman and Diu
1724,16-Apr-20,DL,62,6,11,Delhi
1725,16-Apr-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1726,16-Apr-20,GA,0,0,0,Goa
1727,16-Apr-20,GJ,163,3,9,Gujarat
1728,16-Apr-20,HP,0,0,3,Himachal Pradesh
1729,16-Apr-20,HR,11,0,8,Haryana
1730,16-Apr-20,JH,1,0,0,Jharkhand
1731,16-Apr-20,JK,14,0,2,Jammu and Kashmir
1732,16-Apr-20,KA,36,1,2,Karnataka
1733,16-Apr-20,KL,7,0,27,Kerala
1734,16-Apr-20,LA,0,0,2,Ladakh
1735,16-Apr-20,LD,0,0,0,Lakshadweep
1736,16-Apr-20,MH,285,7,5,Maharashtra
1737,16-Apr-20,ML,2,0,0,Meghalaya
1738,16-Apr-20,MN,0,0,0,Manipur
1739,16-Apr-20,MP,226,2,6,Madhya Pradesh
1740,16-Apr-20,MZ,0,0,0,Mizoram
1741,16-Apr-20,NL,0,0,0,Nagaland
1742,16-Apr-20,OR,0,0,0,Odisha
1743,16-Apr-20,PB,11,1,2,Punjab
1744,16-Apr-20,PY,0,0,0,Puducherry
1745,16-Apr-20,RJ,55,0,17,Rajasthan
1746,16-Apr-20,SK,0,0,0,Sikkim
1747,16-Apr-20,TG,50,0,68,Telangana
1748,16-Apr-20,TN,25,1,62,Tamil Nadu
1749,16-Apr-20,TR,0,0,0,Tripura
1750,16-Apr-20,TT,1061,26,258,Total
1751,16-Apr-20,UN,0,0,0,State Unassigned
1752,16-Apr-20,UP,70,2,11,Uttar Pradesh
1753,16-Apr-20,UT,0,0,0,Uttarakhand
1754,16-Apr-20,WB,18,3,5,West Bengal
1755,16-Mar-20,AN,0,0,0,Andaman and Nicobar Islands
1756,16-Mar-20,AP,0,0,0,Andhra Pradesh
1757,16-Mar-20,AR,0,0,0,Arunachal Pradesh
1758,16-Mar-20,AS,0,0,0,Assam
1759,16-Mar-20,BR,0,0,0,Bihar
1760,16-Mar-20,CH,0,0,0,Chandigarh
1761,16-Mar-20,CT,0,0,0,Chhattisgarh
1762,16-Mar-20,DD,0,0,0,Daman and Diu
1763,16-Mar-20,DL,0,0,0,Delhi
1764,16-Mar-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1765,16-Mar-20,GA,0,0,0,Goa
1766,16-Mar-20,GJ,0,0,0,Gujarat
1767,16-Mar-20,HP,0,0,0,Himachal Pradesh
1768,16-Mar-20,HR,0,0,0,Haryana
1769,16-Mar-20,JH,0,0,0,Jharkhand
1770,16-Mar-20,JK,1,0,0,Jammu and Kashmir
1771,16-Mar-20,KA,1,0,0,Karnataka
1772,16-Mar-20,KL,3,0,0,Kerala
1773,16-Mar-20,LA,0,0,0,Ladakh
1774,16-Mar-20,LD,0,0,0,Lakshadweep
1775,16-Mar-20,MH,6,0,0,Maharashtra
1776,16-Mar-20,ML,0,0,0,Meghalaya
1777,16-Mar-20,MN,0,0,0,Manipur
1778,16-Mar-20,MP,0,0,0,Madhya Pradesh
1779,16-Mar-20,MZ,0,0,0,Mizoram
1780,16-Mar-20,NL,0,0,0,Nagaland
1781,16-Mar-20,OR,1,0,0,Odisha
1782,16-Mar-20,PB,0,0,0,Punjab
1783,16-Mar-20,PY,1,0,0,Puducherry
1784,16-Mar-20,RJ,0,0,0,Rajasthan
1785,16-Mar-20,SK,0,0,0,Sikkim
1786,16-Mar-20,TG,1,0,0,Telangana
1787,16-Mar-20,TN,0,0,1,Tamil Nadu
1788,16-Mar-20,TR,0,0,0,Tripura
1789,16-Mar-20,TT,15,0,1,Total
1790,16-Mar-20,UN,0,0,0,State Unassigned
1791,16-Mar-20,UP,0,0,0,Uttar Pradesh
1792,16-Mar-20,UT,1,0,0,Uttarakhand
1793,16-Mar-20,WB,0,0,0,West Bengal
1794,16-May-20,AN,0,0,0,Andaman and Nicobar Islands
1795,16-May-20,AP,48,1,101,Andhra Pradesh
1796,16-May-20,AR,0,0,0,Arunachal Pradesh
1797,16-May-20,AS,3,0,0,Assam
1798,16-May-20,BR,145,1,33,Bihar
1799,16-May-20,CH,0,0,11,Chandigarh
1800,16-May-20,CT,1,0,2,Chhattisgarh
1801,16-May-20,DD,0,0,0,Daman and Diu
1802,16-May-20,DL,438,6,408,Delhi
1803,16-May-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1804,16-May-20,GA,5,0,0,Goa
1805,16-May-20,GJ,1057,19,273,Gujarat
1806,16-May-20,HP,2,0,4,Himachal Pradesh
1807,16-May-20,HR,33,0,50,Haryana
1808,16-May-20,JH,6,0,16,Jharkhand
1809,16-May-20,JK,108,1,29,Jammu and Kashmir
1810,16-May-20,KA,36,0,16,Karnataka
1811,16-May-20,KL,11,0,4,Kerala
1812,16-May-20,LA,0,0,0,Ladakh
1813,16-May-20,LD,0,0,0,Lakshadweep
1814,16-May-20,MH,1606,67,524,Maharashtra
1815,16-May-20,ML,0,0,0,Meghalaya
1816,16-May-20,MN,4,0,0,Manipur
1817,16-May-20,MP,195,4,32,Madhya Pradesh
1818,16-May-20,MZ,0,0,0,Mizoram
1819,16-May-20,NL,0,0,0,Nagaland
1820,16-May-20,OR,0,0,30,Odisha
1821,16-May-20,PB,14,0,952,Punjab
1822,16-May-20,PY,1,0,0,Puducherry
1823,16-May-20,RJ,213,1,215,Rajasthan
1824,16-May-20,SK,0,0,0,Sikkim
1825,16-May-20,TG,55,0,12,Telangana
1826,16-May-20,TN,477,4,939,Tamil Nadu
1827,16-May-20,TR,11,0,22,Tripura
1828,16-May-20,TT,4794,120,4012,Total
1829,16-May-20,UN,0,0,0,State Unassigned
1830,16-May-20,UP,201,9,276,Uttar Pradesh
1831,16-May-20,UT,9,0,0,Uttarakhand
1832,16-May-20,WB,115,7,63,West Bengal
1833,17-Apr-20,AN,1,0,0,Andaman and Nicobar Islands
1834,17-Apr-20,AP,38,0,15,Andhra Pradesh
1835,17-Apr-20,AR,0,0,0,Arunachal Pradesh
1836,17-Apr-20,AS,0,0,4,Assam
1837,17-Apr-20,BR,2,0,0,Bihar
1838,17-Apr-20,CH,0,0,0,Chandigarh
1839,17-Apr-20,CT,0,0,1,Chhattisgarh
1840,17-Apr-20,DD,0,0,0,Daman and Diu
1841,17-Apr-20,DL,67,4,20,Delhi
1842,17-Apr-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1843,17-Apr-20,GA,0,0,0,Goa
1844,17-Apr-20,GJ,170,5,13,Gujarat
1845,17-Apr-20,HP,3,0,0,Himachal Pradesh
1846,17-Apr-20,HR,8,0,21,Haryana
1847,17-Apr-20,JH,3,0,0,Jharkhand
1848,17-Apr-20,JK,14,1,4,Jammu and Kashmir
1849,17-Apr-20,KA,44,0,6,Karnataka
1850,17-Apr-20,KL,1,0,10,Kerala
1851,17-Apr-20,LA,0,0,0,Ladakh
1852,17-Apr-20,LD,0,0,0,Lakshadweep
1853,17-Apr-20,MH,120,7,31,Maharashtra
1854,17-Apr-20,ML,0,0,0,Meghalaya
1855,17-Apr-20,MN,0,0,0,Manipur
1856,17-Apr-20,MP,146,14,0,Madhya Pradesh
1857,17-Apr-20,MZ,0,0,0,Mizoram
1858,17-Apr-20,NL,0,0,0,Nagaland
1859,17-Apr-20,OR,0,0,2,Odisha
1860,17-Apr-20,PB,14,0,1,Punjab
1861,17-Apr-20,PY,0,0,0,Puducherry
1862,17-Apr-20,RJ,98,6,19,Rajasthan
1863,17-Apr-20,SK,0,0,0,Sikkim
1864,17-Apr-20,TG,66,0,0,Telangana
1865,17-Apr-20,TN,56,0,103,Tamil Nadu
1866,17-Apr-20,TR,0,0,0,Tripura
1867,17-Apr-20,TT,922,38,273,Total
1868,17-Apr-20,UN,0,0,0,State Unassigned
1869,17-Apr-20,UP,44,1,14,Uttar Pradesh
1870,17-Apr-20,UT,3,0,0,Uttarakhand
1871,17-Apr-20,WB,24,0,9,West Bengal
1872,17-Mar-20,AN,0,0,0,Andaman and Nicobar Islands
1873,17-Mar-20,AP,0,0,0,Andhra Pradesh
1874,17-Mar-20,AR,0,0,0,Arunachal Pradesh
1875,17-Mar-20,AS,0,0,0,Assam
1876,17-Mar-20,BR,0,0,0,Bihar
1877,17-Mar-20,CH,0,0,0,Chandigarh
1878,17-Mar-20,CT,0,0,0,Chhattisgarh
1879,17-Mar-20,DD,0,0,0,Daman and Diu
1880,17-Mar-20,DL,1,0,0,Delhi
1881,17-Mar-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1882,17-Mar-20,GA,0,0,0,Goa
1883,17-Mar-20,GJ,0,0,0,Gujarat
1884,17-Mar-20,HP,0,0,0,Himachal Pradesh
1885,17-Mar-20,HR,1,0,0,Haryana
1886,17-Mar-20,JH,0,0,0,Jharkhand
1887,17-Mar-20,JK,0,0,0,Jammu and Kashmir
1888,17-Mar-20,KA,2,0,0,Karnataka
1889,17-Mar-20,KL,0,0,0,Kerala
1890,17-Mar-20,LA,0,0,0,Ladakh
1891,17-Mar-20,LD,0,0,0,Lakshadweep
1892,17-Mar-20,MH,3,1,0,Maharashtra
1893,17-Mar-20,ML,0,0,0,Meghalaya
1894,17-Mar-20,MN,0,0,0,Manipur
1895,17-Mar-20,MP,0,0,0,Madhya Pradesh
1896,17-Mar-20,MZ,0,0,0,Mizoram
1897,17-Mar-20,NL,0,0,0,Nagaland
1898,17-Mar-20,OR,0,0,0,Odisha
1899,17-Mar-20,PB,0,0,0,Punjab
1900,17-Mar-20,PY,0,0,0,Puducherry
1901,17-Mar-20,RJ,0,0,0,Rajasthan
1902,17-Mar-20,SK,0,0,0,Sikkim
1903,17-Mar-20,TG,1,0,0,Telangana
1904,17-Mar-20,TN,0,0,0,Tamil Nadu
1905,17-Mar-20,TR,0,0,0,Tripura
1906,17-Mar-20,TT,11,1,1,Total
1907,17-Mar-20,UN,0,0,0,State Unassigned
1908,17-Mar-20,UP,2,0,1,Uttar Pradesh
1909,17-Mar-20,UT,0,0,0,Uttarakhand
1910,17-Mar-20,WB,1,0,0,West Bengal
1911,17-May-20,AN,0,0,0,Andaman and Nicobar Islands
1912,17-May-20,AP,25,1,103,Andhra Pradesh
1913,17-May-20,AR,0,0,0,Arunachal Pradesh
1914,17-May-20,AS,8,0,1,Assam
1915,17-May-20,BR,142,0,0,Bihar
1916,17-May-20,CH,0,0,0,Chandigarh
1917,17-May-20,CT,18,0,1,Chhattisgarh
1918,17-May-20,DD,0,0,0,Daman and Diu
1919,17-May-20,DL,422,19,276,Delhi
1920,17-May-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1921,17-May-20,GA,9,0,0,Goa
1922,17-May-20,GJ,391,34,191,Gujarat
1923,17-May-20,HP,2,0,1,Himachal Pradesh
1924,17-May-20,HR,23,1,48,Haryana
1925,17-May-20,JH,6,0,0,Jharkhand
1926,17-May-20,JK,62,1,33,Jammu and Kashmir
1927,17-May-20,KA,55,1,13,Karnataka
1928,17-May-20,KL,14,0,0,Kerala
1929,17-May-20,LA,0,0,0,Ladakh
1930,17-May-20,LD,0,0,0,Lakshadweep
1931,17-May-20,MH,2347,63,600,Maharashtra
1932,17-May-20,ML,0,0,0,Meghalaya
1933,17-May-20,MN,0,0,0,Manipur
1934,17-May-20,MP,187,5,88,Madhya Pradesh
1935,17-May-20,MZ,0,0,0,Mizoram
1936,17-May-20,NL,0,0,0,Nagaland
1937,17-May-20,OR,91,1,24,Odisha
1938,17-May-20,PB,18,3,109,Punjab
1939,17-May-20,PY,0,0,0,Puducherry
1940,17-May-20,RJ,242,5,111,Rajasthan
1941,17-May-20,SK,0,0,0,Sikkim
1942,17-May-20,TG,42,0,21,Telangana
1943,17-May-20,TN,639,4,634,Tamil Nadu
1944,17-May-20,TR,-2,0,21,Tripura
1945,17-May-20,TT,5049,152,2538,Total
1946,17-May-20,UN,0,0,0,State Unassigned
1947,17-May-20,UP,206,8,195,Uttar Pradesh
1948,17-May-20,UT,1,0,1,Uttarakhand
1949,17-May-20,WB,101,6,67,West Bengal
1950,18-Apr-20,AN,2,0,0,Andaman and Nicobar Islands
1951,18-Apr-20,AP,31,2,7,Andhra Pradesh
1952,18-Apr-20,AR,0,0,0,Arunachal Pradesh
1953,18-Apr-20,AS,0,0,3,Assam
1954,18-Apr-20,BR,1,1,5,Bihar
1955,18-Apr-20,CH,2,0,0,Chandigarh
1956,18-Apr-20,CT,0,0,1,Chhattisgarh
1957,18-Apr-20,DD,0,0,0,Daman and Diu
1958,18-Apr-20,DL,186,1,135,Delhi
1959,18-Apr-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1960,18-Apr-20,GA,0,0,0,Goa
1961,18-Apr-20,GJ,277,12,7,Gujarat
1962,18-Apr-20,HP,1,0,0,Himachal Pradesh
1963,18-Apr-20,HR,9,0,14,Haryana
1964,18-Apr-20,JH,1,0,0,Jharkhand
1965,18-Apr-20,JK,13,0,9,Jammu and Kashmir
1966,18-Apr-20,KA,25,1,16,Karnataka
1967,18-Apr-20,KL,4,0,2,Kerala
1968,18-Apr-20,LA,0,0,0,Ladakh
1969,18-Apr-20,LD,0,0,0,Lakshadweep
1970,18-Apr-20,MH,327,10,34,Maharashtra
1971,18-Apr-20,ML,2,0,0,Meghalaya
1972,18-Apr-20,MN,0,0,0,Manipur
1973,18-Apr-20,MP,92,0,57,Madhya Pradesh
1974,18-Apr-20,MZ,0,0,0,Mizoram
1975,18-Apr-20,NL,0,0,0,Nagaland
1976,18-Apr-20,OR,1,0,3,Odisha
1977,18-Apr-20,PB,23,2,1,Punjab
1978,18-Apr-20,PY,0,0,3,Puducherry
1979,18-Apr-20,RJ,122,4,17,Rajasthan
1980,18-Apr-20,SK,0,0,0,Sikkim
1981,18-Apr-20,TG,43,0,0,Telangana
1982,18-Apr-20,TN,49,0,82,Tamil Nadu
1983,18-Apr-20,TR,0,0,0,Tripura
1984,18-Apr-20,TT,1371,35,426,Total
1985,18-Apr-20,UN,0,0,0,State Unassigned
1986,18-Apr-20,UP,126,0,26,Uttar Pradesh
1987,18-Apr-20,UT,2,0,0,Uttarakhand
1988,18-Apr-20,WB,32,2,4,West Bengal
1989,18-Mar-20,AN,0,0,0,Andaman and Nicobar Islands
1990,18-Mar-20,AP,0,0,0,Andhra Pradesh
1991,18-Mar-20,AR,0,0,0,Arunachal Pradesh
1992,18-Mar-20,AS,0,0,0,Assam
1993,18-Mar-20,BR,0,0,0,Bihar
1994,18-Mar-20,CH,0,0,0,Chandigarh
1995,18-Mar-20,CT,0,0,0,Chhattisgarh
1996,18-Mar-20,DD,0,0,0,Daman and Diu
1997,18-Mar-20,DL,2,0,0,Delhi
1998,18-Mar-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1999,18-Mar-20,GA,0,0,0,Goa
2000,18-Mar-20,GJ,0,0,0,Gujarat
2001,18-Mar-20,HP,0,0,0,Himachal Pradesh
2002,18-Mar-20,HR,1,0,0,Haryana
2003,18-Mar-20,JH,0,0,0,Jharkhand
2004,18-Mar-20,JK,1,0,0,Jammu and Kashmir
2005,18-Mar-20,KA,5,0,0,Karnataka
2006,18-Mar-20,KL,0,0,0,Kerala
2007,18-Mar-20,LA,8,0,0,Ladakh
2008,18-Mar-20,LD,0,0,0,Lakshadweep
2009,18-Mar-20,MH,3,0,0,Maharashtra
2010,18-Mar-20,ML,0,0,0,Meghalaya
2011,18-Mar-20,MN,0,0,0,Manipur
2012,18-Mar-20,MP,0,0,0,Madhya Pradesh
2013,18-Mar-20,MZ,0,0,0,Mizoram
2014,18-Mar-20,NL,0,0,0,Nagaland
2015,18-Mar-20,OR,1,0,0,Odisha
2016,18-Mar-20,PB,1,0,0,Punjab
2017,18-Mar-20,PY,0,0,0,Puducherry
2018,18-Mar-20,RJ,3,0,0,Rajasthan
2019,18-Mar-20,SK,0,0,0,Sikkim
2020,18-Mar-20,TG,8,0,0,Telangana
2021,18-Mar-20,TN,1,0,0,Tamil Nadu
2022,18-Mar-20,TR,0,0,0,Tripura
2023,18-Mar-20,TT,37,0,0,Total
2024,18-Mar-20,UN,0,0,0,State Unassigned
2025,18-Mar-20,UP,2,0,0,Uttar Pradesh
2026,18-Mar-20,UT,1,0,0,Uttarakhand
2027,18-Mar-20,WB,0,0,0,West Bengal
2028,18-May-20,AN,0,0,0,Andaman and Nicobar Islands
2029,18-May-20,AP,52,0,96,Andhra Pradesh
2030,18-May-20,AR,0,0,0,Arunachal Pradesh
2031,18-May-20,AS,15,2,0,Assam
2032,18-May-20,BR,103,1,44,Bihar
2033,18-May-20,CH,5,0,3,Chandigarh
2034,18-May-20,CT,10,0,0,Chhattisgarh
2035,18-May-20,DD,0,0,0,Daman and Diu
2036,18-May-20,DL,299,12,283,Delhi
2037,18-May-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
2038,18-May-20,GA,9,0,0,Goa
2039,18-May-20,GJ,366,35,305,Gujarat
2040,18-May-20,HP,10,0,2,Himachal Pradesh
2041,18-May-20,HR,18,0,36,Haryana
2042,18-May-20,JH,5,0,14,Jharkhand
2043,18-May-20,JK,106,2,34,Jammu and Kashmir
2044,18-May-20,KA,99,0,21,Karnataka
2045,18-May-20,KL,29,0,0,Kerala
2046,18-May-20,LA,0,0,19,Ladakh
2047,18-May-20,LD,0,0,0,Lakshadweep
2048,18-May-20,MH,2005,51,749,Maharashtra
2049,18-May-20,ML,0,0,1,Meghalaya
2050,18-May-20,MN,0,0,0,Manipur
2051,18-May-20,MP,259,4,32,Madhya Pradesh
2052,18-May-20,MZ,0,0,0,Mizoram
2053,18-May-20,NL,0,0,0,Nagaland
2054,18-May-20,OR,48,0,57,Odisha
2055,18-May-20,PB,16,2,181,Punjab
2056,18-May-20,PY,0,0,0,Puducherry
2057,18-May-20,RJ,305,7,163,Rajasthan
2058,18-May-20,SK,0,0,0,Sikkim
2059,18-May-20,TG,41,0,10,Telangana
2060,18-May-20,TN,536,3,234,Tamil Nadu
2061,18-May-20,TR,0,0,4,Tripura
2062,18-May-20,TT,4628,131,2482,Total
2063,18-May-20,UN,0,0,0,State Unassigned
2064,18-May-20,UP,141,6,147,Uttar Pradesh
2065,18-May-20,UT,4,0,0,Uttarakhand
2066,18-May-20,WB,147,6,47,West Bengal
2067,19-Apr-20,AN,1,0,0,Andaman and Nicobar Islands
2068,19-Apr-20,AP,44,1,23,Andhra Pradesh
2069,19-Apr-20,AR,0,0,0,Arunachal Pradesh
2070,19-Apr-20,AS,0,0,5,Assam
2071,19-Apr-20,BR,10,0,0,Bihar
2072,19-Apr-20,CH,3,0,4,Chandigarh
2073,19-Apr-20,CT,0,0,0,Chhattisgarh
2074,19-Apr-20,DD,0,0,0,Daman and Diu
2075,19-Apr-20,DL,110,2,83,Delhi
2076,19-Apr-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
2077,19-Apr-20,GA,0,0,1,Goa
2078,19-Apr-20,GJ,367,10,12,Gujarat
2079,19-Apr-20,HP,0,0,0,Himachal Pradesh
2080,19-Apr-20,HR,18,0,4,Haryana
2081,19-Apr-20,JH,8,0,0,Jharkhand
2082,19-Apr-20,JK,13,0,5,Jammu and Kashmir
2083,19-Apr-20,KA,6,2,7,Karnataka
2084,19-Apr-20,KL,2,0,13,Kerala
2085,19-Apr-20,LA,0,0,0,Ladakh
2086,19-Apr-20,LD,0,0,0,Lakshadweep
2087,19-Apr-20,MH,552,12,142,Maharashtra
2088,19-Apr-20,ML,0,0,0,Meghalaya
2089,19-Apr-20,MN,0,0,0,Manipur
2090,19-Apr-20,MP,5,3,4,Madhya Pradesh
2091,19-Apr-20,MZ,0,0,0,Mizoram
2092,19-Apr-20,NL,0,0,0,Nagaland
2093,19-Apr-20,OR,0,0,0,Odisha
2094,19-Apr-20,PB,10,0,6,Punjab
2095,19-Apr-20,PY,0,0,0,Puducherry
2096,19-Apr-20,RJ,127,2,5,Rajasthan
2097,19-Apr-20,SK,0,0,0,Sikkim
2098,19-Apr-20,TG,49,3,0,Telangana
2099,19-Apr-20,TN,105,0,46,Tamil Nadu
2100,19-Apr-20,TR,0,0,0,Tripura
2101,19-Apr-20,TT,1580,38,388,Total
2102,19-Apr-20,UN,0,0,0,State Unassigned
2103,19-Apr-20,UP,125,3,19,Uttar Pradesh
2104,19-Apr-20,UT,2,0,2,Uttarakhand
2105,19-Apr-20,WB,23,0,7,West Bengal
2106,19-Mar-20,AN,0,0,0,Andaman and Nicobar Islands
2107,19-Mar-20,AP,2,0,0,Andhra Pradesh
2108,19-Mar-20,AR,0,0,0,Arunachal Pradesh
2109,19-Mar-20,AS,0,0,0,Assam
2110,19-Mar-20,BR,0,0,0,Bihar
2111,19-Mar-20,CH,1,0,0,Chandigarh
2112,19-Mar-20,CT,1,0,0,Chhattisgarh
